0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8866,-3.4259,-0.35977,-1.5003,0.96533,-2.1393,-1.1548,-1.0434,-0.01862,0.12724,-0.97862,0.95042,-0.47153,-2.7176,-0.33323,0.19146,0.75405,-0.26978,-0.9618,4.298,-0.58316,-1.3217,-0.82007,-0.82232,-1.0705,-0.85123,-0.58929,0.26977,-0.35269,2.1811,-0.93124,0.62605,0.7982,-0.97063,0.086928,-0.95395,0.81429,-1.6271,0.42286,0.43786,1.6336,-0.031017,0.16745,1.2142,0.20648,-1.6441,-0.86147,0.46852,-0.068503,-0.042792,-1.0295,-2.2767,0.51356,1.6898,0.4736,-0.67567,-0.88942,-3.9128,-1.5239,0.61724,-0.70352,1.0042,0.24672,-0.21064,-0.0069,0.18437,2.1336,0.081941,0.23641,0.71277,0.087375,-0.098874,1.0294,3.603,-0.025176,-0.31126,2.2496,3.1937,1.5726,1.2278,1.576,-0.96117,-0.51598,-1.4047,2.1911,1.4963,0.57936,-0.56815,-1.8535,-1.1969,-0.39489,0.85024,0.64092,0.16169,-0.9802,0.13391,-0.39653,-0.12015,-0.06008,-0.66895,-2.0491,2.8333,-0.90372,1.742,-0.036821,-0.58111,0.026872,0.84934,4.6799,0.82798,-1.2575,1.498,-2.4561,-2.7734,-1.1926,-0.97993,-0.47847,-1.031,1.1655,1.6427,-2.0674,-0.58736,-0.71556,-0.40527,-1.8425,-2.1688,-0.92238,1.0351,-0.14189,0.73634,2.0216,0.17806,0.61471,0.4603,-0.46009,1.1699,0.94335,-2.1794,0.65857,4.466,0.23785,-1.9213,-0.56363,-0.52815,-1.7484,-1.7256,1.2908,0.30084,-1.255,-1.2521,-0.5669,-0.65694,-0.062543,-0.51416,-0.54624,-0.4229,-1.0513,-1.4035,1.1747,0.32511,-5.8362,0.9036,-0.86744,0.5654,0.57488,0.59251,-1.04,0.57856,-0.90293,-1.3971,1.5856,0.23284,-1.8177,0.3407,0.16403,-0.40062,0.28216,-1.9427,1.0654,-1.7569,1.489,-0.90339,1.5162,-1.251,-1.9869,-2.7686,0.54398,0.18225,-0.91921,0.010343,2.0984,0.0708,0.4514,-0.23281,-0.73515,2.0763,0.98161,0.68698,-0.41443,0.29574,1.4144,0.80918,-1.9576,0.1142,-1.6472,-1.6021,-1.0948,2.0214,0.59701,1.9389,3.2899,2.4266,-1.7542,0.45799,4.0121,-0.08651,-2.2443,-0.80415,0.47666,1.2996,-0.093193,2.0023,-2.5526,0.76902,0.62022,0.11076,-1.4671,0.076856,-0.3228,-3.6858,0.2009,-0.49253,-0.11243,-2.0455,0.0826,-0.21533,-0.6519,0.79935,0.75456,0.69815,3.3413,-2.0701,1.3846,-0.030934,-0.089285,1.9489,0.11681,1.0874,-0.32593,-0.31866,-0.78055,-0.30089,0.52316,0.10178,-0.46142,-1.0573,1.0202,1.0623,-1.4068,0.4194,-1.1118,1.1594,0.50994,-0.094492,1.9729,-1.1816,0.67177,1.5274,0.97895,-0.97719,0.23372,-0.47583,-0.52559,1.3805,-0.39241,2.4714,-3.4794,2.8954,-0.24998,3.3758,1.1191,0.79561,-1.6372,-1.021,0.18878,0.85102,1.4315,-0.34017,0.36454,-1.9686,0.39031,0.34819,-0.83698,0.093285,-0.08498,-2.867,1.271,-1.7228,-0.83127,1.2044,-0.92252,-0.61193,-2.6581,0.28464,-0.33377,-0.10534,-2.6071,0.69308,-0.58635,-2.0344,-1.3991,-0.022134,2.481,-0.1448,0.56911,0.85892,-0.21206,-0.95056,-1.8787,-1.282,-0.75221,1.4762,-1.3913,1.3527,-0.41724,0.9187,-0.77461,-0.7504,-1.1092,0.10921,2.3139,-0.058576,-1.5075,0.57841,0.12052,-2.3392,-0.67435,1.1022,-2.4557,-0.051456,-2.2193,-0.11976,0.7556,-0.21197,0.57139,0.97404,-0.30864,-0.12932,0.51441,-0.57649,2.6555,-0.20668,-3.1792,-2.6506,0.57449,0.15976,0.2088,0.61912,0.30006,2.8944,-0.63635,-0.058062,0.33039,-1.1449,-2.2871,-0.24125,-0.39467,-3.833,0.99944,-1.2842,0.69702,-0.82609,2.329,-0.23705,1.3982,1.5113,-1.4941,0.19714,-2.4273,-3.4458,-2.401,-1.3473,-0.44146,-0.97323,-0.16751,-1.9255,-0.14655,-0.14549,0.28114,0.17236,-0.72849,-1.1011,-0.72315,-0.28815,-1.2567,-0.2937,-0.60135,-5.2907,-1.4688,-0.14636,0.4015,0.13926,1.2353,-0.19152,-3.817,-2.2774,0.23941,-0.004706,-0.73081,-0.88593,-0.64861,-0.97031,-2.2308,-0.36056,-0.6002,-0.60879,-0.3523,2.5985,2.2441,-1.926,0.70247,-1.4831,0.22547,-0.4853,-11.106,0.09081,0.39106,0.067416,-2.4182,1.4705,-1.4858,1.0718,0.41748,-1.0715,2.0414,-3.5045,-0.023857,0.21116,-0.16327,1.2209,-0.27499,1.7597,-3.0011,-1.277,-0.61536,-2.9437,-3.5132,0.46645,0.56931,-2.2132,4.3747,0.12502,-0.73155,1.2811,-2.1555,-0.68315,1.1522,-0.26063,0.042524,1.8627,-0.16913,1.1621,0.39075,-0.19001,-0.74092,-1.0496,0.35426,0.09054,-1.3149,1.9479,0.57316,-2.0669,-0.73191,-0.14747,1.0067,-0.18834,-1.7684,-3.6135,0.18345,-0.17438,0.87474,0.52194,-2.8447,0.10079,0.32229,0.54327,-0.015591,-1.4679,-1.4151,-0.11409,0.12311,-0.35185,0.28659,1.1918,-0.63244,0.94159,-2.8296,1.2004,0.052983,-0.067143,0.061787,1.7836,-0.35784,0.59072,-1.7658,-0.22214,1.1543,-1.5379,-0.74283,-0.6041,0.52976,0.54991,3.3367,1.0327,-0.35255,0.63589,1.0046,-2.214,-0.98802,0.41096,1.8702,0.098064,0.20531,-0.38563,-1.5299,1.892,0.05777,-0.6587,0.0388,6.3821,-0.81129,0.90864,-1.2258,0.59419,0.47043,-0.73939,0.2755,0.13642,0.046161,0.30172,0.86792,-1.4861,0.52059,-0.12764,-0.9631,-0.2757,0.78293,2.5692,0.1357,1.8133,1.2401,0.047669,0.62237,-0.32016,2.2628,5.0217,-3.9126,1.3106,0.50486,0.38014,0.042688,1.2452,-3.4898,-0.24581,-1.1443,-0.90759,-2.7028,-0.34151,-1.0075,-0.94552,0.75809,-2.6795,0.52883,-0.65407,-3.7454,1.2885,-0.16142,0.85092,2.1764,1.5601,1.399,2.2748,-0.12889,-0.40123,0.63958,1.6289,1.2743,0.87712,3.4348,-1.9488,-0.72426,0.17626,0.754,0.48118,-0.38317,-3.9356,1.2922,1.8118,-0.59172,0.79746,-4.0328,0.028199,-0.53237,-1.5873,-3.6279,-0.00077,0.74028,0.77757,-0.159,0.15482,-0.90244,-0.045257,-0.56248,-1.8738,-0.45373,-1.5218,-0.57778,0.27402,-0.93016,1.923,1.7613,-1.7479,0.28964,0.20297,-1.0744,1.2318,-0.91239,-0.12695,-0.47032,-0.6292,-0.44143,1.0714,-0.24674,0.44474,-2.1752,0.72593,-2.8788,0.24458,-0.3543,-0.24806,1.3251,0.35548,1.473,-2.2987,1.9759,0.54597,-0.43679,0.35782,-1.0692,-1.3793,1.4781,-1.2539,-2.2099,3.059,4.2088,2.4241,-2.5529,0.010102,0.56502,0.96775,0.48974,2.6196,0.53314,-1.7356,0.82431,1.528,1.7256,-0.47782,1.3643,0.39235,-0.27839,0.13345,-0.19861,-0.96302,1.4529,-0.058892,-1.7481,-1.0388,0.75032,-0.15683,-1.2722,-0.20358,0.96966,0.58696,3.0256,1.201,0.86942,-0.15528,-0.70506,0.37759,0.064496,0.85809,-1.4436,0.24799,-0.36473,-0.17285,0.35512,-0.15359,0.88584,0.067879,0.75059,0.23794,-0.66739,0.97185,0.21137,0.3695,0.12812,-0.28027,-0.82974,0.90072,1.7306,0.41351,-1.87,-1.7431,0.93837,0.28344,-2.3426,0.33363,2.6383,-1.2316,-0.67093,-0.042335,1.1115,1.2417,0.7221,-0.75694,0.058284,-0.59992,-0.050839,0.934,1.7307,2.0384,-0.11799,-1.5439,-0.57151,0.84772,-0.28049,-0.59988,0.9069,-0.5437,-1.6091,3.5038,-0.5951,1.2845,0.11246,-1.2613,-1.3013,0.08839,0.79344,0.42666,1.3469,-0.73436,-0.12748,1.2427,-1.0209,1.2767,-0.040772,-2.1696,3.0837,1.6451,-1.148,-0.35148,0.89541,0.40948,-1.8215,-2.5929,-0.034071,0.83553,0.34217,-0.48532,2.3375,-0.37205,-0.93117,-2.4448,-1.2183,0.00683,-0.968,-4.4978,-1.9247,-0.83624,2.5196,-1.042,2.4339,0.18999,1.2859,1.5454,-0.60171,0.1715,-0.32595,-0.094301,0.85681,-0.18023,-0.70235,-1.0861,1.0088,-0.01099,-0.19915,-1.1427,0.010349,0.46803,0.5751,-0.63366,-1.4171,0.086255,5.2069,-2.0007,0.43149,1.5755,1.1466,0.21438,-0.16839,-0.27038,-0.50198,0.32662,0.32629,0.42667,-2.3351,1.5401,0.7227,0.498,-0.95955,1.503,-1.8294,0.53039,0.27747,-1.9289,0.21389,-0.69679,0.46076,-0.00914,1.9787,0.98077,-2.784,1.0898,1.6897,-0.70016,-1.565,-0.22269,-0.21727,-1.1902,-1.7708,1.5184,-1.7572,0.61072,1.7341,-0.34602,0.53582,2.0303,-1.1625,-0.30318,0.013064,-1.9269,0.15961,1.1851,0.71836,0.3564,2.2836,0.6521,-0.45085,-2.2592,-0.65127,-0.31839,-1.4258,-0.57408,-1.494,-0.47394,0.36309,3.9311,-0.92553,-1.6204,0.81499,2.631,-0.52421,-0.38499,0.21601,0.50074,-0.37641,2.0303,0.5689,-0.15543,0.05843,0.14236,2.1948,0.50608,-1.7451,0.28927,1.6625,-2.1698,1.1885,-0.94245,0.10997,0.1107,-0.090247,1.5472,-3.04,-1.645,0.74889,1.7357,-0.86912,-1.9621,2.7018,0.076202,-0.30445,-1.4932,-0.67902,1.7823,-0.06103,0.040805,-2.564,-0.63901,-0.070303,0.11672,1.4398,0.055139,-0.95416,-1.2023,1.7141,-1.3964,1.4742,-2.9102,-1.3331,-0.23184,-1.1308,-0.70134,0.08302,-0.69423,0.37281,1.2817,0.57721,-0.77018,-0.99199,-1.5048,0.12224,1.8215,-0.009187,0.42538,2.3312,0.19804,1.6621,2.9691,-1.1228,-2.5688,-0.78163,-0.8096,-0.084846,0.69317,1.9166,0.78283,0.57262,-0.18568,-2.5083,2.2203,2.7713,-1.2722,1.8858,-0.33527,0.2918,-0.19264,1.1329,0.83854,-0.82208,-3.9214,1.9874,-1.1919,2.0619,1.7183,-1.2417,-0.40116,0.42279,-0.92969,2.0525,1.5235,-0.92247,1.1569,-0.36715,-1.345,-0.76813,-0.052799,-0.11166,0.85848,-1.9136,-2.4264,-1.8552,-0.15664,0.16907,-0.41544,3.5775,-1.9334,-0.31425,2.6848,-1.024,0.23755,2.8181,1.0976,-0.59037,1.3349,-0.73199,0.27096,0.32582,-1.3794
